date,oil,copper,沪深300指数,恒生指数,恒生科技指数
1991/10/31,#N/A,2389.8,#N/A,4038.7,#N/A
1991/11/1,#N/A,2394.6,#N/A,4037.8,#N/A
1991/11/4,#N/A,2370.18,#N/A,4083,#N/A
1991/11/5,#N/A,2384.61,#N/A,4146.5,#N/A
1991/11/6,#N/A,2372.07,#N/A,4173.6,#N/A
1991/11/7,#N/A,2387.66,#N/A,4184.7,#N/A
1991/11/8,#N/A,2391.48,#N/A,4236.6,#N/A
1991/11/11,#N/A,2378.42,#N/A,4230.9,#N/A
1991/11/12,#N/A,2356.49,#N/A,4253,#N/A
1991/11/13,#N/A,2393.09,#N/A,4240.3,#N/A
1991/11/14,#N/A,2383.39,#N/A,4211.3,#N/A
1991/11/15,#N/A,2403.39,#N/A,4271.3,#N/A
1991/11/18,#N/A,2370.08,#N/A,4198.2,#N/A
1991/11/19,#N/A,2359.44,#N/A,4261.2,#N/A
1991/11/20,#N/A,2352.85,#N/A,4200.9,#N/A
1991/11/21,#N/A,2362.57,#N/A,4234.6,#N/A
1991/11/22,#N/A,2365.51,#N/A,4243.1,#N/A
1991/11/25,#N/A,2375.42,#N/A,4220.7,#N/A
1991/11/26,#N/A,2406.18,#N/A,4202.1,#N/A
1991/11/27,#N/A,2400.26,#N/A,4179.3,#N/A
1991/11/28,#N/A,2387.89,#N/A,4145.6,#N/A
1991/11/29,#N/A,2321.87,#N/A,4149.8,#N/A
1991/12/2,#N/A,2364.97,#N/A,4094.4,#N/A
1991/12/3,#N/A,2340.6,#N/A,4124.4,#N/A
1991/12/4,#N/A,2327.75,#N/A,4161.6,#N/A
1991/12/5,#N/A,2279.12,#N/A,4157.2,#N/A
1991/12/6,#N/A,2268.56,#N/A,4190,#N/A
1991/12/9,#N/A,2227.88,#N/A,4203.2,#N/A
1991/12/10,#N/A,2183.16,#N/A,4128.3,#N/A
1991/12/11,#N/A,2210.62,#N/A,4097.2,#N/A
1991/12/12,#N/A,2199.74,#N/A,4096,#N/A
1991/12/13,#N/A,2174.93,#N/A,4155.5,#N/A
1991/12/16,#N/A,2158.43,#N/A,4171.7,#N/A
1991/12/17,#N/A,2160.02,#N/A,4185,#N/A
1991/12/19,#N/A,2170.27,#N/A,4182.8,#N/A
1991/12/20,#N/A,2214.07,#N/A,4142.6,#N/A
1991/12/23,#N/A,2214.38,#N/A,4146.1,#N/A
1991/12/24,#N/A,2160.12,#N/A,4192.8,#N/A
1991/12/27,#N/A,2168.51,#N/A,4236.2,#N/A
1991/12/30,#N/A,2177.51,#N/A,4275.2,#N/A
1991/12/31,#N/A,2163.63,#N/A,4297.3,#N/A
1992/1/2,#N/A,2146.19,#N/A,4301.8,#N/A
1992/1/3,#N/A,2106.15,#N/A,4307.1,#N/A
1992/1/6,#N/A,2123.63,#N/A,4307,#N/A
1992/1/7,#N/A,2118.93,#N/A,4347.9,#N/A
1992/1/8,#N/A,2075.57,#N/A,4337.7,#N/A
1992/1/9,#N/A,2085.48,#N/A,4334.5,#N/A
1992/1/10,#N/A,2096.2,#N/A,4348.9,#N/A
1992/1/13,#N/A,2091.34,#N/A,4325.9,#N/A
1992/1/14,#N/A,2078.55,#N/A,4367.6,#N/A
1992/1/15,#N/A,2091.4,#N/A,4382.7,#N/A
1992/1/16,#N/A,2149.43,#N/A,4412.1,#N/A
1992/1/17,#N/A,2179.83,#N/A,4454.9,#N/A
1992/1/20,#N/A,2157.53,#N/A,4510.5,#N/A
1992/1/21,#N/A,2158.41,#N/A,4522.2,#N/A
1992/1/22,#N/A,2147.9,#N/A,4550.7,#N/A
1992/1/23,#N/A,2161.18,#N/A,4625.8,#N/A
1992/1/24,#N/A,2175.93,#N/A,4600.1,#N/A
1992/1/27,#N/A,2162.33,#N/A,4554.7,#N/A
1992/1/28,#N/A,2174.62,#N/A,4586.3,#N/A
1992/1/29,#N/A,2197.62,#N/A,4571.1,#N/A
1992/1/30,#N/A,2172.35,#N/A,4571.5,#N/A
1992/1/31,#N/A,2216.77,#N/A,4601.8,#N/A
1992/2/3,#N/A,2167.44,#N/A,4672.1,#N/A
1992/2/4,#N/A,2158.8,#N/A,#N/A,#N/A
1992/2/5,#N/A,2159.07,#N/A,#N/A,#N/A
1992/2/6,#N/A,2159.28,#N/A,#N/A,#N/A
1992/2/7,#N/A,2191.59,#N/A,4711.4,#N/A
1992/2/10,#N/A,2158.33,#N/A,4733.6,#N/A
1992/2/11,#N/A,2163.89,#N/A,4674.5,#N/A
1992/2/12,#N/A,2169.38,#N/A,4732.4,#N/A
1992/2/13,#N/A,2187.8,#N/A,4763.5,#N/A
1992/2/14,#N/A,2204.46,#N/A,4772.3,#N/A
1992/2/17,#N/A,2209.27,#N/A,4719.2,#N/A
1992/2/18,#N/A,2209.76,#N/A,4747.1,#N/A
1992/2/19,#N/A,2210.88,#N/A,4725.7,#N/A
1992/2/20,#N/A,2211.66,#N/A,4716,#N/A
1992/2/21,#N/A,2211.31,#N/A,4736.5,#N/A
1992/2/24,#N/A,2231.32,#N/A,4715.6,#N/A
1992/2/25,#N/A,2261.19,#N/A,4760.2,#N/A
1992/2/26,#N/A,2276.83,#N/A,4794.7,#N/A
1992/2/27,#N/A,2257.32,#N/A,4895.1,#N/A
1992/2/28,#N/A,2289.8,#N/A,4929.1,#N/A
1992/3/2,#N/A,2265.34,#N/A,4952.2,#N/A
1992/3/3,#N/A,2243.31,#N/A,4911.1,#N/A
1992/3/4,#N/A,2233.43,#N/A,4954.5,#N/A
1992/3/5,#N/A,2257.93,#N/A,4964.3,#N/A
1992/3/6,#N/A,2220.46,#N/A,4908.9,#N/A
1992/3/9,#N/A,2219.23,#N/A,4848.6,#N/A
1992/3/10,#N/A,2220.25,#N/A,4919,#N/A
1992/3/11,#N/A,2246.19,#N/A,5006,#N/A
1992/3/12,#N/A,2219.19,#N/A,5042.8,#N/A
1992/3/13,#N/A,2222.15,#N/A,5071.2,#N/A
1992/3/16,#N/A,2217.93,#N/A,5059.9,#N/A
1992/3/17,#N/A,2212.17,#N/A,5045.4,#N/A
1992/3/18,#N/A,2229.97,#N/A,5036.1,#N/A
1992/3/19,#N/A,2221.94,#N/A,4990.6,#N/A
1992/3/20,#N/A,2212.55,#N/A,5015.8,#N/A
1992/3/23,#N/A,2229.11,#N/A,5061.1,#N/A
1992/3/24,#N/A,2209.78,#N/A,5052.3,#N/A
1992/3/25,#N/A,2229.75,#N/A,5052.2,#N/A
1992/3/26,#N/A,2216.4,#N/A,5037.7,#N/A
1992/3/27,#N/A,2228.24,#N/A,5007.6,#N/A
1992/3/31,#N/A,2215.29,#N/A,4938.3,#N/A
1992/4/1,#N/A,2231.89,#N/A,4910,#N/A
1992/4/2,#N/A,2255.9,#N/A,4924.3,#N/A
1992/4/3,#N/A,2252.63,#N/A,4916.7,#N/A
1992/4/6,#N/A,2250.32,#N/A,4896.9,#N/A
1992/4/7,#N/A,2250.32,#N/A,4926.4,#N/A
1992/4/8,#N/A,2234.97,#N/A,4827.6,#N/A
1992/4/9,#N/A,2225.75,#N/A,4729.4,#N/A
1992/4/10,#N/A,2209.63,#N/A,4921.1,#N/A
1992/4/13,#N/A,2206.65,#N/A,4889.1,#N/A
1992/4/14,#N/A,2200.11,#N/A,4883.5,#N/A
1992/4/15,#N/A,2186.54,#N/A,4986.1,#N/A
1992/4/16,#N/A,2190.35,#N/A,5082.7,#N/A
1992/4/21,#N/A,2183.25,#N/A,5093.1,#N/A
1992/4/22,#N/A,2202.35,#N/A,5189,#N/A
1992/4/23,#N/A,2201.11,#N/A,5287.8,#N/A
1992/4/24,#N/A,2204.63,#N/A,5330.2,#N/A
1992/4/27,#N/A,2210.41,#N/A,5371.8,#N/A
1992/4/28,#N/A,2200.54,#N/A,5423.4,#N/A
1992/4/29,#N/A,2204.01,#N/A,5362.4,#N/A
1992/4/30,#N/A,2208.37,#N/A,5369.6,#N/A
1992/5/1,#N/A,2200.77,#N/A,5484.2,#N/A
1992/5/5,#N/A,2197.82,#N/A,5631.2,#N/A
1992/5/6,#N/A,2199.68,#N/A,5581.2,#N/A
1992/5/7,#N/A,2205.2,#N/A,5629.6,#N/A
1992/5/8,#N/A,2208.92,#N/A,5608.2,#N/A
1992/5/11,#N/A,2216.7,#N/A,5632.3,#N/A
1992/5/12,#N/A,2226.84,#N/A,5705.9,#N/A
1992/5/13,#N/A,2207.94,#N/A,5758,#N/A
1992/5/14,#N/A,2202.81,#N/A,5746.5,#N/A
1992/5/15,#N/A,2228.9,#N/A,5704.5,#N/A
1992/5/18,#N/A,2214.89,#N/A,5637.1,#N/A
1992/5/19,#N/A,2225.19,#N/A,5642.2,#N/A
1992/5/20,#N/A,2230.76,#N/A,5753.8,#N/A
1992/5/21,#N/A,2224.9,#N/A,5865.6,#N/A
1992/5/22,#N/A,2235.76,#N/A,5859.7,#N/A
1992/5/26,#N/A,2230.77,#N/A,6052.1,#N/A
1992/5/27,#N/A,2221.25,#N/A,6082.7,#N/A
1992/5/28,#N/A,2231.26,#N/A,5988.1,#N/A
1992/5/29,#N/A,2227.11,#N/A,6080.2,#N/A
1992/6/1,#N/A,2205.23,#N/A,6056,#N/A
1992/6/2,#N/A,2246.26,#N/A,6059.4,#N/A
1992/6/3,#N/A,2229.99,#N/A,6037.4,#N/A
1992/6/4,#N/A,2253.26,#N/A,6035.8,#N/A
1992/6/5,#N/A,2278.2,#N/A,#N/A,#N/A
1992/6/8,#N/A,2275.33,#N/A,5978.8,#N/A
1992/6/9,#N/A,2250.62,#N/A,5940.2,#N/A
1992/6/10,#N/A,2272.38,#N/A,5917.5,#N/A
1992/6/11,#N/A,2266.27,#N/A,5826.5,#N/A
1992/6/12,#N/A,2253.3,#N/A,5819.1,#N/A
1992/6/15,#N/A,2267.64,#N/A,#N/A,#N/A
1992/6/16,#N/A,2273.3,#N/A,5846.8,#N/A
1992/6/17,#N/A,2285.05,#N/A,5846.1,#N/A
1992/6/18,#N/A,2293.63,#N/A,5796.1,#N/A
1992/6/19,#N/A,2308.57,#N/A,5787.6,#N/A
1992/6/22,#N/A,2303.61,#N/A,5819.9,#N/A
1992/6/23,#N/A,2298.34,#N/A,5897.9,#N/A
1992/6/24,#N/A,2350,#N/A,5965.2,#N/A
1992/6/25,#N/A,2392.43,#N/A,6078.7,#N/A
1992/6/26,#N/A,2400.34,#N/A,6113.1,#N/A
1992/6/29,#N/A,2423.16,#N/A,6057.9,#N/A
1992/6/30,#N/A,2454.87,#N/A,6103.9,#N/A
1992/7/1,#N/A,2434.36,#N/A,6134.8,#N/A
1992/7/2,#N/A,2449.03,#N/A,6073.7,#N/A
1992/7/3,#N/A,2491.4,#N/A,6061.9,#N/A
1992/7/6,#N/A,2485.56,#N/A,6024.8,#N/A
1992/7/7,#N/A,2492.86,#N/A,5911.9,#N/A
1992/7/8,#N/A,2503.68,#N/A,5981.9,#N/A
1992/7/9,#N/A,2525.1,#N/A,5925.5,#N/A
1992/7/10,#N/A,2487.67,#N/A,5981.4,#N/A
1992/7/13,#N/A,2505.44,#N/A,6085.9,#N/A
1992/7/14,#N/A,2490.72,#N/A,6097.2,#N/A
1992/7/15,#N/A,2563.14,#N/A,6125.5,#N/A
1992/7/16,#N/A,2576.55,#N/A,6162.5,#N/A
1992/7/17,#N/A,2575.95,#N/A,6128.1,#N/A
1992/7/20,#N/A,2518.28,#N/A,5986.5,#N/A
1992/7/21,#N/A,2556.72,#N/A,6010.4,#N/A
1992/7/22,#N/A,2568.65,#N/A,#N/A,#N/A
1992/7/23,#N/A,2568.59,#N/A,5917.2,#N/A
1992/7/24,#N/A,2530.7,#N/A,5772.8,#N/A
1992/7/27,#N/A,2528.33,#N/A,5664.4,#N/A
1992/7/28,#N/A,2537.46,#N/A,5782.6,#N/A
1992/7/29,#N/A,2521.01,#N/A,5857.3,#N/A
1992/7/30,#N/A,2512.28,#N/A,5829.8,#N/A
1992/7/31,#N/A,2533.91,#N/A,5881.1,#N/A
1992/8/3,#N/A,2503.12,#N/A,5910.7,#N/A
1992/8/4,#N/A,2496.34,#N/A,5859.8,#N/A
1992/8/5,#N/A,2495.2,#N/A,5841.2,#N/A
1992/8/6,#N/A,2518.19,#N/A,5865.3,#N/A
1992/8/7,#N/A,2532.12,#N/A,5850.9,#N/A
1992/8/10,#N/A,2528.84,#N/A,5867.9,#N/A
1992/8/11,#N/A,2488.29,#N/A,5886.8,#N/A
1992/8/12,#N/A,2519.59,#N/A,5879.2,#N/A
1992/8/13,#N/A,2493.25,#N/A,5857.1,#N/A
1992/8/14,#N/A,2472.95,#N/A,5822.6,#N/A
1992/8/17,#N/A,2479.08,#N/A,5667.9,#N/A
1992/8/18,#N/A,2557.87,#N/A,5675.2,#N/A
1992/8/19,#N/A,2554.86,#N/A,5620.4,#N/A
1992/8/20,#N/A,2535.45,#N/A,5481.6,#N/A
1992/8/21,#N/A,2565.57,#N/A,5509.4,#N/A
1992/8/24,#N/A,2559.2,#N/A,5390.9,#N/A
1992/8/25,#N/A,2528.53,#N/A,5291.5,#N/A
1992/8/26,#N/A,2532.92,#N/A,5478.8,#N/A
1992/8/27,#N/A,2500.19,#N/A,5460.7,#N/A
1992/8/28,#N/A,2505.33,#N/A,5628.6,#N/A
1992/9/1,#N/A,2486.89,#N/A,5711.6,#N/A
1992/9/2,#N/A,2496.73,#N/A,5734.5,#N/A
1992/9/3,#N/A,2463.45,#N/A,5722.5,#N/A
1992/9/4,#N/A,2525.13,#N/A,5707.5,#N/A
1992/9/7,#N/A,2473.31,#N/A,5664.4,#N/A
1992/9/8,#N/A,2461.69,#N/A,5700.6,#N/A
1992/9/9,#N/A,2428.13,#N/A,5727,#N/A
1992/9/10,#N/A,2429.36,#N/A,5631.6,#N/A
1992/9/11,#N/A,2367.5,#N/A,5537.3,#N/A
1992/9/14,#N/A,2409.15,#N/A,5607.2,#N/A
1992/9/15,#N/A,2406.96,#N/A,5653.8,#N/A
1992/9/16,#N/A,2334.77,#N/A,5633.1,#N/A
1992/9/17,#N/A,2415.62,#N/A,5637.9,#N/A
1992/9/18,#N/A,2402.09,#N/A,5689.3,#N/A
1992/9/21,#N/A,2415.93,#N/A,5741.5,#N/A
1992/9/22,#N/A,2384.6,#N/A,5740.2,#N/A
1992/9/23,#N/A,2405.12,#N/A,5712.6,#N/A
1992/9/24,#N/A,2368.78,#N/A,5658.7,#N/A
1992/9/25,#N/A,2404.2,#N/A,5686.2,#N/A
1992/9/28,#N/A,2355.72,#N/A,5597.2,#N/A
1992/9/29,#N/A,2358.51,#N/A,5581.9,#N/A
1992/9/30,#N/A,2321,#N/A,5505.4,#N/A
1992/10/1,#N/A,2290.3,#N/A,5528.8,#N/A
1992/10/2,#N/A,2259.26,#N/A,5595.4,#N/A
1992/10/5,#N/A,2268.95,#N/A,#N/A,#N/A
1992/10/6,#N/A,2268.16,#N/A,5553.1,#N/A
1992/10/7,#N/A,2256.08,#N/A,5589,#N/A
1992/10/8,#N/A,2280.66,#N/A,5555.5,#N/A
1992/10/9,#N/A,2273.35,#N/A,5596.7,#N/A
1992/10/12,#N/A,2256.19,#N/A,5725.6,#N/A
1992/10/13,#N/A,2242.57,#N/A,5756.1,#N/A
1992/10/14,#N/A,2251.61,#N/A,5806.8,#N/A
1992/10/15,#N/A,2237.68,#N/A,5913.6,#N/A
1992/10/16,#N/A,2212.7,#N/A,5985.3,#N/A
1992/10/19,#N/A,2228.89,#N/A,6089.9,#N/A
1992/10/20,#N/A,2207.63,#N/A,6088.5,#N/A
1992/10/21,#N/A,2266.44,#N/A,6200.9,#N/A
1992/10/22,#N/A,2240.22,#N/A,6329.1,#N/A
1992/10/23,#N/A,2223.17,#N/A,6262.5,#N/A
1992/10/26,#N/A,2229.3,#N/A,6062.5,#N/A
1992/10/27,#N/A,2255.33,#N/A,6218,#N/A
1992/10/28,#N/A,2242.57,#N/A,6127,#N/A
1992/10/29,#N/A,2281.82,#N/A,6117.5,#N/A
1992/10/30,#N/A,2255.47,#N/A,6190.7,#N/A
1992/11/2,#N/A,2235.99,#N/A,6231.2,#N/A
1992/11/3,#N/A,2247.79,#N/A,6197.4,#N/A
1992/11/4,#N/A,2228.18,#N/A,6325.4,#N/A
1992/11/5,#N/A,2186.38,#N/A,6347.8,#N/A
1992/11/6,#N/A,2174.48,#N/A,6315,#N/A
1992/11/9,#N/A,2111.01,#N/A,6267.9,#N/A
1992/11/10,#N/A,2126.89,#N/A,6273.1,#N/A
1992/11/11,#N/A,2163.98,#N/A,6422,#N/A
1992/11/12,#N/A,2129.52,#N/A,6447.1,#N/A
1992/11/13,#N/A,2138.14,#N/A,6366.6,#N/A
1992/11/16,#N/A,2107.68,#N/A,6294.8,#N/A
1992/11/17,#N/A,2123.33,#N/A,6088.5,#N/A
1992/11/18,#N/A,2132.44,#N/A,5848.3,#N/A
1992/11/19,#N/A,2120.21,#N/A,5855.4,#N/A
1992/11/20,#N/A,2124.84,#N/A,5878.2,#N/A
1992/11/23,#N/A,2137.82,#N/A,5895,#N/A
1992/11/24,#N/A,2137.4,#N/A,5972.5,#N/A
1992/11/25,#N/A,2143.97,#N/A,5918.5,#N/A
1992/11/26,#N/A,2157.59,#N/A,5913.2,#N/A
1992/11/27,#N/A,2175.91,#N/A,5986.7,#N/A
1992/11/30,#N/A,2213.49,#N/A,5810.6,#N/A
1992/12/1,#N/A,2186.22,#N/A,5501.7,#N/A
1992/12/2,#N/A,2168.6,#N/A,5411.7,#N/A
1992/12/3,#N/A,2161.72,#N/A,4978.2,#N/A
1992/12/4,#N/A,2165.28,#N/A,5268.1,#N/A
1992/12/7,#N/A,2199.08,#N/A,5191.8,#N/A
1992/12/8,#N/A,2192.68,#N/A,5202.4,#N/A
1992/12/9,#N/A,2198.17,#N/A,5339.3,#N/A
1992/12/10,#N/A,2196.08,#N/A,5273.8,#N/A
1992/12/11,#N/A,2182.68,#N/A,5253.2,#N/A
1992/12/14,#N/A,2191.86,#N/A,5267.7,#N/A
1992/12/15,#N/A,2194.67,#N/A,5315.8,#N/A
1992/12/16,#N/A,2211.57,#N/A,5416,#N/A
1992/12/17,#N/A,2179.9,#N/A,5329.5,#N/A
1992/12/18,#N/A,2193.18,#N/A,5192.7,#N/A
1992/12/21,#N/A,2228.77,#N/A,5242.5,#N/A
1992/12/22,#N/A,2240.74,#N/A,5297.7,#N/A
1992/12/23,#N/A,2236.23,#N/A,5318,#N/A
1992/12/24,#N/A,2236.2,#N/A,5442,#N/A
1992/12/29,#N/A,2259.76,#N/A,5444.1,#N/A
1992/12/30,#N/A,2269.97,#N/A,5467.9,#N/A
1992/12/31,#N/A,2281.59,#N/A,5512.4,#N/A
1993/1/4,#N/A,2297.27,#N/A,5437.8,#N/A
1993/1/5,#N/A,2376.96,#N/A,5548,#N/A
1993/1/6,#N/A,2342.33,#N/A,5586.7,#N/A
1993/1/7,#N/A,2370.8,#N/A,5547.3,#N/A
1993/1/8,#N/A,2387.01,#N/A,5529.6,#N/A
1993/1/11,#N/A,2331,#N/A,5673.1,#N/A
1993/1/12,#N/A,2176.15,#N/A,5671.3,#N/A
1993/1/13,#N/A,2221.55,#N/A,5778.7,#N/A
1993/1/14,#N/A,2198.02,#N/A,5890.2,#N/A
1993/1/15,#N/A,2194.02,#N/A,5871.8,#N/A
1993/1/18,#N/A,2207.1,#N/A,5882,#N/A
1993/1/19,#N/A,2214.89,#N/A,5897.9,#N/A
1993/1/20,#N/A,2205.76,#N/A,5877,#N/A
1993/1/21,#N/A,2204.33,#N/A,5914.4,#N/A
1993/1/22,#N/A,2222.69,#N/A,#N/A,#N/A
1993/1/25,#N/A,2230.77,#N/A,#N/A,#N/A
1993/1/26,#N/A,2231.85,#N/A,5923.7,#N/A
1993/1/27,#N/A,2232.43,#N/A,5939.9,#N/A
1993/1/28,#N/A,2256.62,#N/A,5804.5,#N/A
1993/1/29,#N/A,2200.77,#N/A,5751.4,#N/A
1993/2/1,#N/A,2203.63,#N/A,5697.8,#N/A
1993/2/2,#N/A,2197.96,#N/A,5662.5,#N/A
1993/2/3,#N/A,2221.15,#N/A,5710.8,#N/A
1993/2/4,#N/A,2218.66,#N/A,5778,#N/A
1993/2/5,#N/A,2222.72,#N/A,5747.2,#N/A
1993/2/8,#N/A,2250.6,#N/A,5786.7,#N/A
1993/2/9,#N/A,2239.13,#N/A,5789.5,#N/A
1993/2/10,#N/A,2208.87,#N/A,5835.6,#N/A
1993/2/11,#N/A,2214.21,#N/A,5857,#N/A
1993/2/12,#N/A,2198.03,#N/A,5858.2,#N/A
1993/2/15,#N/A,2215.48,#N/A,6049.4,#N/A
1993/2/16,#N/A,2228.33,#N/A,6065.6,#N/A
1993/2/17,#N/A,2207.11,#N/A,6087.5,#N/A
1993/2/18,#N/A,2250.14,#N/A,6186.9,#N/A
1993/2/19,#N/A,2229.02,#N/A,6170.1,#N/A
1993/2/22,#N/A,2215.9,#N/A,6231.9,#N/A
1993/2/23,#N/A,2204.29,#N/A,6149.2,#N/A
1993/2/24,#N/A,2181.92,#N/A,6177.7,#N/A
1993/2/25,#N/A,2160.77,#N/A,6203.9,#N/A
1993/2/26,#N/A,2140.74,#N/A,6352,#N/A
1993/3/1,#N/A,2138.38,#N/A,6398.8,#N/A
1993/3/2,#N/A,2129.27,#N/A,6344.2,#N/A
1993/3/3,#N/A,2129.3,#N/A,6436.6,#N/A
1993/3/4,#N/A,2144.65,#N/A,6467.8,#N/A
1993/3/5,#N/A,2110.48,#N/A,6502.8,#N/A
1993/3/8,#N/A,2137.45,#N/A,6482.2,#N/A
1993/3/9,#N/A,2145.14,#N/A,6508,#N/A
1993/3/10,#N/A,2130.18,#N/A,6488.5,#N/A
1993/3/11,#N/A,2148.1,#N/A,6371.8,#N/A
1993/3/12,#N/A,2187.57,#N/A,6170.4,#N/A
1993/3/15,#N/A,2165.3,#N/A,5854.6,#N/A
1993/3/16,#N/A,2150.86,#N/A,5980,#N/A
1993/3/17,#N/A,2148.14,#N/A,5958.3,#N/A
1993/3/18,#N/A,2202.43,#N/A,6051.3,#N/A
1993/3/19,#N/A,2173.08,#N/A,6088.3,#N/A
1993/3/22,#N/A,2189.57,#N/A,6060,#N/A
1993/3/23,#N/A,2181.5,#N/A,6118,#N/A
1993/3/24,#N/A,2180.74,#N/A,6212.2,#N/A
1993/3/25,#N/A,2163.1,#N/A,6247,#N/A
1993/3/26,#N/A,2146.35,#N/A,6341.3,#N/A
1993/3/29,#N/A,2134.71,#N/A,6322.9,#N/A
1993/3/30,#N/A,2143.83,#N/A,6406.5,#N/A
1993/3/31,#N/A,2144.7,#N/A,6388.9,#N/A
1993/4/1,#N/A,2160.05,#N/A,6408.9,#N/A
1993/4/2,#N/A,2124.62,#N/A,6404.4,#N/A
1993/4/5,#N/A,2116.54,#N/A,#N/A,#N/A
1993/4/6,#N/A,2069.93,#N/A,6340.8,#N/A
1993/4/7,#N/A,2012.56,#N/A,6281.7,#N/A
1993/4/8,#N/A,2023.28,#N/A,6285.7,#N/A
1993/4/13,#N/A,2030.34,#N/A,6418.2,#N/A
1993/4/14,#N/A,1974.42,#N/A,6789.7,#N/A
1993/4/15,#N/A,1963.5,#N/A,6732,#N/A
1993/4/16,#N/A,1847.38,#N/A,6697.2,#N/A
1993/4/19,#N/A,1897.28,#N/A,6680.2,#N/A
1993/4/20,#N/A,1808.4,#N/A,6638.5,#N/A
1993/4/21,#N/A,1853.02,#N/A,6768.4,#N/A
1993/4/22,#N/A,1879.61,#N/A,6759.2,#N/A
1993/4/23,#N/A,1880.52,#N/A,6750.9,#N/A
1993/4/26,#N/A,1893.69,#N/A,6845.8,#N/A
1993/4/27,#N/A,1875.45,#N/A,6836.9,#N/A
1993/4/28,#N/A,1872.41,#N/A,6894.9,#N/A
1993/4/29,#N/A,1850.21,#N/A,6884.1,#N/A
1993/4/30,#N/A,1861.01,#N/A,6830.5,#N/A
1993/5/4,#N/A,1845.54,#N/A,6827.3,#N/A
1993/5/5,#N/A,1803.7,#N/A,6829.3,#N/A
1993/5/6,#N/A,1743.26,#N/A,6795.5,#N/A
1993/5/7,#N/A,1731.01,#N/A,6798.3,#N/A
1993/5/10,#N/A,1709.3,#N/A,6739.2,#N/A
1993/5/11,#N/A,1771.38,#N/A,6842,#N/A
1993/5/12,#N/A,1798.75,#N/A,7002.6,#N/A
1993/5/13,#N/A,1848.46,#N/A,7108.8,#N/A
1993/5/14,#N/A,1828.33,#N/A,7005.3,#N/A
1993/5/17,#N/A,1749.33,#N/A,7124.1,#N/A
1993/5/18,#N/A,1759.31,#N/A,7149.3,#N/A
1993/5/19,#N/A,1788.13,#N/A,7093.9,#N/A
1993/5/20,#N/A,1822.47,#N/A,7119,#N/A
1993/5/21,#N/A,1813.36,#N/A,7170,#N/A
1993/5/24,#N/A,1817.37,#N/A,7276.39,#N/A
1993/5/25,#N/A,1835.82,#N/A,7368.2,#N/A
1993/5/26,#N/A,1832.96,#N/A,7349.7,#N/A
1993/5/27,#N/A,1782.9,#N/A,7447.2,#N/A
1993/5/28,#N/A,1782.66,#N/A,7397.9,#N/A
1993/6/1,#N/A,1761.69,#N/A,7375.8,#N/A
1993/6/2,#N/A,1803.39,#N/A,7322.2,#N/A
1993/6/3,#N/A,1853.39,#N/A,7155.29,#N/A
1993/6/4,#N/A,1919.84,#N/A,7157.5,#N/A
1993/6/7,#N/A,1828.68,#N/A,7124.7,#N/A
1993/6/8,#N/A,1817.37,#N/A,7259.7,#N/A
1993/6/9,#N/A,1821.03,#N/A,7339.1,#N/A
1993/6/10,#N/A,1869.79,#N/A,7260.6,#N/A
1993/6/11,#N/A,1830.49,#N/A,7266.7,#N/A
1993/6/14,#N/A,1839.99,#N/A,#N/A,#N/A
1993/6/15,#N/A,1834.61,#N/A,7283.5,#N/A
1993/6/16,#N/A,1838.03,#N/A,7304.8,#N/A
1993/6/17,#N/A,1868.28,#N/A,7189.1,#N/A
1993/6/18,#N/A,1841.31,#N/A,7200.8,#N/A
1993/6/21,#N/A,1900.6,#N/A,7003.6,#N/A
1993/6/22,#N/A,1874.1,#N/A,7046.7,#N/A
1993/6/23,#N/A,1872.82,#N/A,7062.6,#N/A
1993/6/24,#N/A,1871.8,#N/A,#N/A,#N/A
1993/6/25,#N/A,1877.78,#N/A,7014.1,#N/A
1993/6/28,#N/A,1879.06,#N/A,7148.1,#N/A
1993/6/29,#N/A,1883.01,#N/A,7107.5,#N/A
1993/6/30,#N/A,1891.69,#N/A,7099.3,#N/A
1993/7/1,#N/A,1916.5,#N/A,7205.4,#N/A
1993/7/2,#N/A,1924.5,#N/A,7217.9,#N/A
1993/7/5,#N/A,1932.5,#N/A,7205.4,#N/A
1993/7/6,#N/A,1949.2,#N/A,7168.3,#N/A
1993/7/7,#N/A,1945.2,#N/A,7141.1,#N/A
1993/7/8,#N/A,1964.5,#N/A,7122.4,#N/A
1993/7/9,#N/A,1978.8,#N/A,7070.6,#N/A
1993/7/12,#N/A,1937.5,#N/A,6952.6,#N/A
1993/7/13,#N/A,1895.8,#N/A,6956.1,#N/A
1993/7/14,#N/A,1898.7,#N/A,6955.5,#N/A
1993/7/15,#N/A,1921.5,#N/A,6978.5,#N/A
1993/7/16,#N/A,1908.5,#N/A,6925.2,#N/A
1993/7/19,#N/A,1888.5,#N/A,6813.7,#N/A
1993/7/20,#N/A,1895.5,#N/A,6846.8,#N/A
1993/7/21,#N/A,1903.3,#N/A,6840,#N/A
1993/7/22,#N/A,1892.2,#N/A,6760,#N/A
1993/7/23,#N/A,1905.3,#N/A,6750.3,#N/A
1993/7/26,#N/A,1929.5,#N/A,6858.1,#N/A
1993/7/27,#N/A,1924.5,#N/A,6866,#N/A
1993/7/28,#N/A,1946.5,#N/A,6903.2,#N/A
1993/7/29,#N/A,1960.5,#N/A,6899.9,#N/A
